gene_id	gene_version	havana_gene	havana_gene_version	gene_name	gene_biotype	gene_source
ENSG00000223559	1	OTTHUMG00000156227	1	RP11-700P18.1	processed_pseudogene	havana
ENSG00000224155	2	OTTHUMG00000156230	1	RP11-700P18.2	processed_pseudogene	havana
ENSG00000203462	2	OTTHUMG00000156222	1	RP11-814E24.1	unprocessed_pseudogene	havana
ENSG00000202296	1			RNU6-1335P	snRNA	ensembl
ENSG00000231299	1	OTTHUMG00000156225	1	SEPT14P24	unprocessed_pseudogene	havana
ENSG00000225371	1	OTTHUMG00000156226	1	CICP8	processed_pseudogene	havana
ENSG00000224370	1	OTTHUMG00000156221	1	RP11-814E24.3	processed_pseudogene	havana
ENSG00000223330	1			RNU6-1052P	snRNA	ensembl
ENSG00000232944	1	OTTHUMG00000156294	1	RP13-492C18.1	processed_pseudogene	havana
ENSG00000237268	2	OTTHUMG00000156291	1	RP13-492C18.2	transcribed_unprocessed_pseudogene	havana
ENSG00000278205	1	OTTHUMG00000187671	1	RP11-760D2.13	unprocessed_pseudogene	havana
ENSG00000225488	1	OTTHUMG00000156289	1	RP11-760D2.1	lincRNA	havana
ENSG00000226485	1	OTTHUMG00000156300	1	RBM22P3	processed_pseudogene	havana
ENSG00000261275	1	OTTHUMG00000173245	1	RP11-760D2.11	lincRNA	havana
ENSG00000231504	1	OTTHUMG00000156288	1	NMD3P2	processed_pseudogene	havana
ENSG00000223740	1	OTTHUMG00000156298	1	RP11-760D2.4	processed_pseudogene	havana
ENSG00000233288	1	OTTHUMG00000156290	1	RP11-760D2.5	lincRNA	havana
ENSG00000224947	1	OTTHUMG00000156299	1	VN1R25P	processed_pseudogene	havana
ENSG00000213650	3	OTTHUMG00000156297	1	RP11-760D2.7	processed_pseudogene	havana
ENSG00000234716	1	OTTHUMG00000156295	1	RP11-760D2.9	processed_pseudogene	havana
ENSG00000213067	2	OTTHUMG00000156296	1	RP11-760D2.10	processed_pseudogene	havana
ENSG00000271047	1	OTTHUMG00000184467	1	RP11-760D2.12	processed_pseudogene	havana
ENSG00000229909	1	OTTHUMG00000156293	1	TRIM60P16	processed_pseudogene	havana
ENSG00000228303	1	OTTHUMG00000156287	1	RP11-10F11.2	unprocessed_pseudogene	havana
ENSG00000277174	1	OTTHUMG00000187672	1	RP11-10F11.3	unprocessed_pseudogene	havana
ENSG00000282879	1	OTTHUMG00000191510	1	RP11-10F11.4	processed_pseudogene	havana
ENSG00000268187	6			AC118758.1	protein_coding	ensembl
ENSG00000277253	1	OTTHUMG00000187673	1	RP13-580B18.2	processed_pseudogene	havana
ENSG00000279072	1	OTTHUMG00000189377	1	RP13-580B18.4	lincRNA	ensembl_havana
ENSG00000233437	1	OTTHUMG00000156292	1	RP13-580B18.1	transcribed_unprocessed_pseudogene	havana
ENSG00000225244	3	OTTHUMG00000156100	1	RP11-220H4.2	unprocessed_pseudogene	havana
ENSG00000264426	1			MIR4283-1	miRNA	mirbase
ENSG00000189166	6	OTTHUMG00000156098	1	TNRC18P3	unprocessed_pseudogene	havana
ENSG00000214668	4	OTTHUMG00000156099	1	SLC29A4P1	unprocessed_pseudogene	havana
ENSG00000229508	2	OTTHUMG00000156681	1	PHKG1P4	unprocessed_pseudogene	havana
ENSG00000275061	2	OTTHUMG00000187674	2	RP11-220H4.6	unprocessed_pseudogene	havana
ENSG00000185177	12	OTTHUMG00000156682	1	ZNF479	protein_coding	ensembl_havana
ENSG00000235095	1	OTTHUMG00000156694	1	RP11-1217F2.1	unprocessed_pseudogene	havana
ENSG00000283431	1	OTTHUMG00000191810	1	RP11-1217F2.22	unprocessed_pseudogene	havana
ENSG00000283547	1	OTTHUMG00000191811	1	RP11-1217F2.21	unprocessed_pseudogene	havana
ENSG00000231537	1	OTTHUMG00000156676	1	MTCO3P10	unprocessed_pseudogene	havana
ENSG00000283230	1	OTTHUMG00000191812	1	RP11-1217F2.19	unprocessed_pseudogene	havana
ENSG00000283481	1	OTTHUMG00000191813	1	MTND4LP32	unprocessed_pseudogene	havana
ENSG00000225295	1	OTTHUMG00000156690	1	MTND4P4	unprocessed_pseudogene	havana
ENSG00000228440	1	OTTHUMG00000156679	1	MTND5P6	unprocessed_pseudogene	havana
ENSG00000283311	1	OTTHUMG00000191725	1	RP11-1217F2.17	unprocessed_pseudogene	havana
ENSG00000224880	1	OTTHUMG00000156688	1	MTCYBP29	unprocessed_pseudogene	havana
ENSG00000224723	1	OTTHUMG00000156683	1	GUSBP10	unprocessed_pseudogene	havana
ENSG00000230764	1	OTTHUMG00000156687	1	MTND1P4	unprocessed_pseudogene	havana
ENSG00000237309	1	OTTHUMG00000156691	1	MTND2P6	unprocessed_pseudogene	havana
ENSG00000236692	1	OTTHUMG00000156693	1	RP11-1217F2.9	unprocessed_pseudogene	havana
ENSG00000283626	1	OTTHUMG00000191807	1	RP11-1217F2.18	unprocessed_pseudogene	havana
ENSG00000228851	1	OTTHUMG00000156678	1	MTCO3P4	unprocessed_pseudogene	havana
ENSG00000227584	1	OTTHUMG00000156680	1	MTND4P5	unprocessed_pseudogene	havana
ENSG00000230531	1	OTTHUMG00000156692	1	MTND5P7	unprocessed_pseudogene	havana
ENSG00000234671	1	OTTHUMG00000156684	1	MTCYBP5	unprocessed_pseudogene	havana
ENSG00000169325	10	OTTHUMG00000156685	1	GUSBP12	unprocessed_pseudogene	havana
ENSG00000234089	1	OTTHUMG00000156695	1	RP11-1217F2.15	lincRNA	havana
ENSG00000238431	1			RNU7-157P	snRNA	ensembl
ENSG00000274299	1	OTTHUMG00000187675	1	RP11-114G11.3	unprocessed_pseudogene	havana
ENSG00000280225	1	OTTHUMG00000188289	1	RP11-114G11.4	TEC	havana
ENSG00000260653	5	OTTHUMG00000175570	1	RP11-114G11.5	lincRNA	havana
ENSG00000266168	1			MIR3147	miRNA	mirbase
ENSG00000227182	1	OTTHUMG00000154495	1	VN1R28P	unitary_pseudogene	havana
ENSG00000235368	1	OTTHUMG00000156686	2	SAPCD2P2	processed_pseudogene	havana
ENSG00000182111	8	OTTHUMG00000156689	1	ZNF716	protein_coding	ensembl_havana
ENSG00000270957	1	OTTHUMG00000184463	1	RP11-1324A7.2	processed_pseudogene	havana
ENSG00000233601	1	OTTHUMG00000156081	1	NCOR1P3	unprocessed_pseudogene	havana
ENSG00000243981	4	OTTHUMG00000156084	2	RP11-368M16.3	transcribed_processed_pseudogene	havana
ENSG00000270749	1	OTTHUMG00000184462	1	RP11-368M16.10	processed_pseudogene	havana
ENSG00000229627	2	OTTHUMG00000156086	1	BSNDP4	processed_pseudogene	havana
ENSG00000230796	1	OTTHUMG00000156095	1	RP11-368M16.9	unprocessed_pseudogene	havana
ENSG00000237639	2	OTTHUMG00000156089	1	RP11-368M16.5	unprocessed_pseudogene	havana
ENSG00000233962	1	OTTHUMG00000156082	1	RP11-368M16.8	unprocessed_pseudogene	havana
ENSG00000236261	1	OTTHUMG00000156087	1	RP11-368M16.6	unprocessed_pseudogene	havana
ENSG00000234085	1	OTTHUMG00000156092	1	RP11-368M16.7	unprocessed_pseudogene	havana
ENSG00000227015	1	OTTHUMG00000156097	1	RP11-548K12.6	unprocessed_pseudogene	havana
ENSG00000232161	1	OTTHUMG00000156094	1	RP11-548K12.7	unprocessed_pseudogene	havana
ENSG00000230271	1	OTTHUMG00000156079	1	RP11-548K12.5	unprocessed_pseudogene	havana
ENSG00000250923	1	OTTHUMG00000156077	1	RP11-548K12.8	unprocessed_pseudogene	havana
ENSG00000224484	1	OTTHUMG00000156091	1	RP11-548K12.4	unprocessed_pseudogene	havana
ENSG00000236907	1	OTTHUMG00000156078	1	RP11-548K12.3	unprocessed_pseudogene	havana
ENSG00000250618	1	OTTHUMG00000156096	1	RP11-548K12.9	unprocessed_pseudogene	havana
ENSG00000224653	1	OTTHUMG00000156083	1	RP11-548K12.10	unprocessed_pseudogene	havana
ENSG00000223836	1	OTTHUMG00000156085	1	RP11-548K12.2	unprocessed_pseudogene	havana
ENSG00000237236	1	OTTHUMG00000156090	1	RP11-548K12.11	unprocessed_pseudogene	havana
ENSG00000231232	4	OTTHUMG00000156093	1	RP11-548K12.1	unprocessed_pseudogene	havana
ENSG00000231484	1	OTTHUMG00000156088	1	RP11-548K12.12	unprocessed_pseudogene	havana
ENSG00000271696	1	OTTHUMG00000184699	1	RP11-548K12.13	processed_pseudogene	havana
ENSG00000233918	1	OTTHUMG00000156204	2	RP11-715L17.1	processed_pseudogene	havana
ENSG00000207443	1			RNU6-417P	snRNA	ensembl
ENSG00000227148	1	OTTHUMG00000156274	1	RP11-196D18.1	lincRNA	havana
ENSG00000233454	1	OTTHUMG00000156261	1	RP11-196D18.2	unprocessed_pseudogene	havana
ENSG00000233782	1	OTTHUMG00000156264	2	ZNF90P3	processed_pseudogene	havana
ENSG00000234312	1	OTTHUMG00000156271	2	SAPCD2P4	processed_pseudogene	havana
ENSG00000231523	1	OTTHUMG00000156275	1	SEPT14P1	unprocessed_pseudogene	havana
ENSG00000199231	1			snoU2_19	snoRNA	ensembl
ENSG00000237572	1	OTTHUMG00000156260	1	RP11-373D7.1	unprocessed_pseudogene	havana
ENSG00000226075	2	OTTHUMG00000156263	1	PHKG1P1	unprocessed_pseudogene	havana
ENSG00000244550	1	OTTHUMG00000156267	1	RP5-905H7.3	processed_transcript	havana
ENSG00000240651	1	OTTHUMG00000156262	3	SEPT7P4	unprocessed_pseudogene	havana
ENSG00000236638	1	OTTHUMG00000156269	1	RP5-905H7.4	processed_pseudogene	havana
ENSG00000185037	9	OTTHUMG00000156270	1	ZNF733P	transcribed_unprocessed_pseudogene	havana
ENSG00000226587	1	OTTHUMG00000156272	1	RP5-905H7.9	lincRNA	havana
ENSG00000227298	1	OTTHUMG00000156266	1	ARAFP3	processed_pseudogene	havana
ENSG00000232165	1	OTTHUMG00000156265	1	RP5-905H7.6	processed_pseudogene	havana
ENSG00000230000	2	OTTHUMG00000187145	1	RP5-905H7.11	processed_transcript	havana
ENSG00000227545	1	OTTHUMG00000156276	1	RP5-905H7.10	processed_pseudogene	havana
ENSG00000227923	1	OTTHUMG00000156268	1	RP5-905H7.7	processed_pseudogene	havana
ENSG00000229301	1	OTTHUMG00000156273	1	RP5-905H7.8	lincRNA	havana
ENSG00000236284	1	OTTHUMG00000156377	1	VN1R31P	processed_pseudogene	havana
ENSG00000230361	1	OTTHUMG00000154490	1	VN1R32P	unitary_pseudogene	havana
ENSG00000230600	1	OTTHUMG00000156385	1	RP11-73B2.2	lincRNA	havana
ENSG00000232817	1	OTTHUMG00000156386	1	RP11-73B2.4	lincRNA	havana
ENSG00000223889	1	OTTHUMG00000156382	1	RP11-73B2.3	processed_pseudogene	havana
ENSG00000227305	1	OTTHUMG00000156378	1	RP11-340I6.3	lincRNA	havana
ENSG00000234387	1	OTTHUMG00000156380	1	RP11-340I6.1	lincRNA	havana
ENSG00000268181	3	OTTHUMG00000188126	1	RP11-73B2.7	processed_transcript	havana
ENSG00000234467	1	OTTHUMG00000156383	1	SLC25A1P2	processed_pseudogene	havana
ENSG00000227426	1	OTTHUMG00000154474	1	VN1R33P	unitary_pseudogene	havana
ENSG00000224368	1	OTTHUMG00000156379	1	ARAFP2	processed_pseudogene	havana
ENSG00000197990	6	OTTHUMG00000156384	1	ZNF734P	unprocessed_pseudogene	havana
ENSG00000230132	1	OTTHUMG00000156381	1	RP5-1193P9.2	processed_pseudogene	havana
ENSG00000164740	5	OTTHUMG00000156390	1	SEPT7P5	processed_pseudogene	havana
ENSG00000228645	2	OTTHUMG00000156389	1	PHKG1P2	processed_pseudogene	havana
ENSG00000214660	6	OTTHUMG00000156502	1	SLC29A4P2	unprocessed_pseudogene	havana
ENSG00000223566	1	OTTHUMG00000156501	1	TNRC18P2	unprocessed_pseudogene	havana
ENSG00000265214	1			MIR4283-2	miRNA	mirbase
ENSG00000226401	3	OTTHUMG00000156503	1	RP5-965K10.3	unprocessed_pseudogene	havana
ENSG00000226411	1	OTTHUMG00000156504	1	CTD-2526L21.2	unprocessed_pseudogene	havana
ENSG00000275217	2			AC079355.1	protein_coding	ensembl
ENSG00000271466	1	OTTHUMG00000184703	1	CICP24	processed_pseudogene	havana
ENSG00000227397	1	OTTHUMG00000156547	1	CTD-2526L21.3	processed_pseudogene	havana
ENSG00000236574	1	OTTHUMG00000156546	1	RP11-340I6.4	processed_pseudogene	havana
ENSG00000225451	1	OTTHUMG00000156549	1	RP11-340I6.5	processed_pseudogene	havana
ENSG00000236299	7	OTTHUMG00000156552	4	RP11-340I6.7	lincRNA	havana
ENSG00000235720	1	OTTHUMG00000156550	1	GABPAP	processed_pseudogene	havana
ENSG00000226581	1	OTTHUMG00000156551	1	RP11-340I6.8	lincRNA	havana
ENSG00000226342	1	OTTHUMG00000156544	1	NMD3P1	processed_pseudogene	havana
ENSG00000227910	1	OTTHUMG00000156556	1	RP11-73B2.6	transcribed_processed_pseudogene	havana
ENSG00000213645	2	OTTHUMG00000156555	1	SLC25A1P3	processed_pseudogene	havana
ENSG00000233173	1	OTTHUMG00000154486	1	VN1R34P	unitary_pseudogene	havana
ENSG00000231264	1	OTTHUMG00000188127	1	ARAFP1	processed_pseudogene	havana
ENSG00000228660	1	OTTHUMG00000156545	1	VN1R35P	unprocessed_pseudogene	havana
ENSG00000230639	1	OTTHUMG00000156548	1	VN1R36P	unprocessed_pseudogene	havana
ENSG00000176232	10	OTTHUMG00000156553	1	RP5-1193P9.4	unprocessed_pseudogene	havana
ENSG00000278577	1	OTTHUMG00000187677	1	RP11-340I6.11	unprocessed_pseudogene	havana
ENSG00000241149	2	OTTHUMG00000156485	2	RP11-561N12.2	unprocessed_pseudogene	havana
ENSG00000228564	1	OTTHUMG00000156482	1	LINC01005	antisense	havana
ENSG00000214652	5	OTTHUMG00000156536	3	ZNF727	protein_coding	ensembl_havana
ENSG00000223558	1	OTTHUMG00000156471	1	TRIM60P17	processed_pseudogene	havana
ENSG00000224458	3	OTTHUMG00000156481	1	GUSBP6	transcribed_unprocessed_pseudogene	havana
ENSG00000248704	1	OTTHUMG00000156480	1	MTND4P2	unprocessed_pseudogene	havana
ENSG00000248315	1	OTTHUMG00000156473	1	MTND4LP2	unprocessed_pseudogene	havana
ENSG00000230052	1	OTTHUMG00000156478	1	MTND3P2	unprocessed_pseudogene	havana
ENSG00000233385	1	OTTHUMG00000156470	1	MTCO3P8	unprocessed_pseudogene	havana
ENSG00000227035	1	OTTHUMG00000156484	1	MTATP6P18	unprocessed_pseudogene	havana
ENSG00000234234	1	OTTHUMG00000156476	1	MTCO2P8	unprocessed_pseudogene	havana
ENSG00000234700	1	OTTHUMG00000156474	1	MTCO1P8	unprocessed_pseudogene	havana
ENSG00000230252	1	OTTHUMG00000156475	1	MTND2P4	unprocessed_pseudogene	havana
ENSG00000235646	1	OTTHUMG00000156488	1	MTND1P2	unprocessed_pseudogene	havana
ENSG00000229881	1	OTTHUMG00000156487	1	RP11-321E8.4	lincRNA	havana
ENSG00000236976	1	OTTHUMG00000156477	1	RP11-165H4.2	processed_pseudogene	havana
ENSG00000213643	3	OTTHUMG00000156479	1	VN1R37P	processed_pseudogene	havana
ENSG00000235227	1	OTTHUMG00000154469	1	VN1R38P	unitary_pseudogene	havana
ENSG00000213644	2	OTTHUMG00000156472	1	SAPCD2P1	processed_pseudogene	havana
ENSG00000223614	5	OTTHUMG00000156539	2	ZNF735	protein_coding	havana
ENSG00000197123	9	OTTHUMG00000156486	2	ZNF679	protein_coding	ensembl_havana
ENSG00000234444	9	OTTHUMG00000156537	4	ZNF736	protein_coding	ensembl_havana
ENSG00000227986	1	OTTHUMG00000156540	1	TRIM60P18	unprocessed_pseudogene	havana
ENSG00000276650	1	OTTHUMG00000187679	1	RP11-321E8.8	unprocessed_pseudogene	havana
ENSG00000232727	2	OTTHUMG00000156252	1	YWHAEP1	processed_pseudogene	havana
ENSG00000223845	1	OTTHUMG00000154491	1	VN1R40P	unitary_pseudogene	havana
ENSG00000228014	1	OTTHUMG00000156541	1	ZNF680P1	processed_pseudogene	havana
ENSG00000228653	2	OTTHUMG00000156253	1	HNRNPCP7	processed_pseudogene	havana
ENSG00000173041	11	OTTHUMG00000156542	2	ZNF680	protein_coding	ensembl_havana
ENSG00000223974	1	OTTHUMG00000156543	1	BNIP3P42	processed_pseudogene	havana
ENSG00000235349	1	OTTHUMG00000156535	1	RP11-561N12.6	processed_pseudogene	havana
ENSG00000213642	3	OTTHUMG00000156538	1	RP11-561N12.5	processed_pseudogene	havana
ENSG00000224669	1	OTTHUMG00000156251	1	RP11-561N12.1	processed_pseudogene	havana
ENSG00000276475	1	OTTHUMG00000187680	1	RP11-561N12.8	processed_pseudogene	havana
ENSG00000196247	11	OTTHUMG00000129433	3	ZNF107	protein_coding	ensembl_havana
ENSG00000271550	1	OTTHUMG00000184529	1	BNIP3P11	processed_pseudogene	havana
ENSG00000275667	1			MIR6839	miRNA	mirbase
ENSG00000224172	1	OTTHUMG00000156599	2	RP11-416N13.1	processed_pseudogene	havana
ENSG00000277206	1	OTTHUMG00000187681	1	RP11-797H7.6	unprocessed_pseudogene	havana
ENSG00000197008	9	OTTHUMG00000156603	4	ZNF138	protein_coding	ensembl_havana
ENSG00000234338	1	OTTHUMG00000156601	1	RP11-797H7.1	processed_pseudogene	havana
ENSG00000182722	5	OTTHUMG00000156602	1	SEPHS1P1	processed_pseudogene	havana
ENSG00000213640	3	OTTHUMG00000156600	1	EEF1DP4	processed_pseudogene	havana
ENSG00000198039	11	OTTHUMG00000149837	3	ZNF273	protein_coding	ensembl_havana
ENSG00000189316	3	OTTHUMG00000156628	1	RP11-797H7.5	antisense	ensembl_havana
ENSG00000223476	1	OTTHUMG00000156629	1	VN1R42P	processed_pseudogene	havana
ENSG00000270948	1	OTTHUMG00000184712	1	MTDHP1	processed_pseudogene	havana
ENSG00000152926	14	OTTHUMG00000156631	12	ZNF117	protein_coding	ensembl_havana
ENSG00000213462	4	OTTHUMG00000165023	4	ERV3-1	protein_coding	havana
ENSG00000201165	1			RNU6-1229P	snRNA	ensembl
ENSG00000234585	6	OTTHUMG00000156630	1	CCT6P3	transcribed_unprocessed_pseudogene	havana
ENSG00000239985	2	OTTHUMG00000156633	2	RP11-460N20.3	unprocessed_pseudogene	havana
ENSG00000207344	1			SNORA22	snoRNA	ensembl
ENSG00000207062	1			SNORA15	snoRNA	ensembl
ENSG00000227113	2	OTTHUMG00000156634	1	RP11-460N20.4	unprocessed_pseudogene	havana
ENSG00000226002	1	OTTHUMG00000156632	1	GTF2IP14	unprocessed_pseudogene	havana
ENSG00000280410	1			AC104073.1	protein_coding	ensembl
ENSG00000164669	12	OTTHUMG00000156510	4	INTS4P1	transcribed_unprocessed_pseudogene	havana
ENSG00000237026	1	OTTHUMG00000156728	1	RP11-328P23.2	processed_pseudogene	havana
ENSG00000229064	1	OTTHUMG00000156729	1	RP11-746P2.5	processed_pseudogene	havana
ENSG00000282381	1	OTTHUMG00000191393	1	RP11-328P23.4	lincRNA	havana
ENSG00000277544	1	OTTHUMG00000187683	2	RP11-746P2.6	unprocessed_pseudogene	havana
ENSG00000231556	1	OTTHUMG00000156562	1	RSL24D1P3	processed_pseudogene	havana
ENSG00000232906	1	OTTHUMG00000156561	1	RP11-746P2.3	processed_pseudogene	havana
ENSG00000146757	13	OTTHUMG00000156557	2	ZNF92	protein_coding	ensembl_havana
ENSG00000238124	1	OTTHUMG00000156731	1	RP11-667F9.2	lincRNA	havana
ENSG00000226767	1	OTTHUMG00000156744	1	RP11-328P23.3	processed_pseudogene	havana
ENSG00000235421	1	OTTHUMG00000156560	2	RP11-667F9.1	unprocessed_pseudogene	havana
ENSG00000280427	1			AC104057.1	protein_coding	ensembl
ENSG00000230386	4	OTTHUMG00000156730	1	RP13-157F18.2	unprocessed_pseudogene	havana
ENSG00000272693	3	OTTHUMG00000191429	1	RP11-479O9.4	lincRNA	ensembl_havana
ENSG00000273024	5	OTTHUMG00000156558	6	INTS4P2	transcribed_unprocessed_pseudogene	ensembl_havana
ENSG00000228409	5	OTTHUMG00000156733	1	CCT6P1	transcribed_unprocessed_pseudogene	havana
ENSG00000206634	1			SNORA22	snoRNA	ensembl
ENSG00000206785	1			SNORA15	snoRNA	ensembl
ENSG00000275833	1	OTTHUMG00000187684	1	RP11-479O9.3	unprocessed_pseudogene	havana
ENSG00000224316	1	OTTHUMG00000156734	1	GTF2IP5	unprocessed_pseudogene	havana
ENSG00000200670	1			RNU6-912P	snRNA	ensembl
ENSG00000236529	1	OTTHUMG00000156742	1	RP13-254B10.1	processed_pseudogene	havana
ENSG00000201560	1			RNU6-973P	snRNA	ensembl
ENSG00000196715	5	OTTHUMG00000129449	3	VKORC1L1	protein_coding	ensembl_havana
ENSG00000169919	16	OTTHUMG00000023735	4	GUSB	protein_coding	ensembl_havana
ENSG00000224365	1	OTTHUMG00000156656	1	RP11-252P18.1	processed_pseudogene	havana
ENSG00000229886	1	OTTHUMG00000156741	1	RP5-1132H15.3	processed_pseudogene	havana
ENSG00000205596	4	OTTHUMG00000156743	1	RP5-1132H15.2	processed_pseudogene	havana
ENSG00000126522	16	OTTHUMG00000022876	4	ASL	protein_coding	ensembl_havana
ENSG00000249319	2	OTTHUMG00000160818	3	AC068533.7	protein_coding	havana
ENSG00000241258	6	OTTHUMG00000129519	3	CRCP	protein_coding	ensembl_havana
ENSG00000234185	2	OTTHUMG00000156655	2	RP5-1132H15.1	antisense	havana
ENSG00000169902	13	OTTHUMG00000023871	5	TPST1	protein_coding	ensembl_havana
ENSG00000252126	2			RNU6-313P	snRNA	ensembl
ENSG00000179406	6	OTTHUMG00000156590	1	LINC00174	lincRNA	havana
ENSG00000251451	1	OTTHUMG00000156592	1	GTF2IP9	unprocessed_pseudogene	havana
ENSG00000230189	6	OTTHUMG00000156595	1	GS1-124K5.2	transcribed_unprocessed_pseudogene	havana
ENSG00000231234	2	OTTHUMG00000156598	1	SKP1P1	processed_pseudogene	havana
ENSG00000236928	3	OTTHUMG00000156597	1	RP11-792A8.1	processed_pseudogene	havana
ENSG00000279785	1	OTTHUMG00000188119	1	GS1-124K5.13	TEC	havana
ENSG00000244510	1	OTTHUMG00000156591	1	GS1-124K5.7	unprocessed_pseudogene	havana
ENSG00000244657	1	OTTHUMG00000156594	1	GS1-124K5.8	unprocessed_pseudogene	havana
ENSG00000223473	2	OTTHUMG00000156596	2	GS1-124K5.3	lincRNA	havana
ENSG00000237310	1	OTTHUMG00000156593	1	GS1-124K5.4	lincRNA	havana
ENSG00000179342	4	OTTHUMG00000156757	1	GS1-124K5.9	processed_pseudogene	havana
ENSG00000234500	1	OTTHUMG00000156756	1	GS1-124K5.10	unprocessed_pseudogene	havana
ENSG00000229180	5	OTTHUMG00000156754	5	GS1-124K5.11	lincRNA	havana
ENSG00000275400	1	OTTHUMG00000187685	1	RP4-756H11.5	processed_pseudogene	havana
ENSG00000232559	3	OTTHUMG00000156758	1	GS1-124K5.12	unprocessed_pseudogene	havana
ENSG00000232491	1	OTTHUMG00000156755	1	SAPCD2P3	processed_pseudogene	havana
ENSG00000177418	2	OTTHUMG00000186628	1	RP4-756H11.4	processed_pseudogene	havana
ENSG00000225573	4	OTTHUMG00000156759	1	RPL35P5	processed_pseudogene	havana
ENSG00000243335	8	OTTHUMG00000129543	4	KCTD7	protein_coding	ensembl_havana
ENSG00000226824	6	OTTHUMG00000156753	1	RP4-756H11.3	sense_intronic	havana
ENSG00000154710	15	OTTHUMG00000129547	7	RABGEF1	protein_coding	ensembl_havana
ENSG00000272831	1	OTTHUMG00000186261	2	RP11-792A8.4	antisense	havana
ENSG00000271064	1	OTTHUMG00000184516	1	RP11-792A8.3	processed_pseudogene	havana
ENSG00000230583	6	OTTHUMG00000156927	2	GTF2IRD1P1	transcribed_unprocessed_pseudogene	havana
ENSG00000232546	1	OTTHUMG00000156907	1	RP11-458F8.1	unprocessed_pseudogene	havana
ENSG00000230295	1	OTTHUMG00000156905	1	GTF2IP23	unprocessed_pseudogene	havana
ENSG00000212568	1			RNU6-1254P	snRNA	ensembl
ENSG00000273142	1	OTTHUMG00000186265	1	RP11-458F8.4	lincRNA	havana
ENSG00000179131	7	OTTHUMG00000156904	2	RP11-458F8.3	processed_pseudogene	havana
ENSG00000274135	1			Metazoa_SRP	misc_RNA	ensembl
ENSG00000106609	16	OTTHUMG00000129553	6	TMEM248	protein_coding	ensembl_havana
ENSG00000275878	1			RN7SL43P	misc_RNA	ensembl
ENSG00000126524	9	OTTHUMG00000023165	3	SBDS	protein_coding	ensembl_havana
ENSG00000198874	12	OTTHUMG00000129723	4	TYW1	protein_coding	ensembl_havana
ENSG00000233383	1	OTTHUMG00000156925	1	RP11-324F21.1	processed_pseudogene	havana
ENSG00000266525	1			MIR4650-1	miRNA	mirbase
ENSG00000230358	3	OTTHUMG00000156921	1	SPDYE21P	unprocessed_pseudogene	havana
ENSG00000067601	7	OTTHUMG00000156923	1	PMS2P4	transcribed_unprocessed_pseudogene	havana
ENSG00000201565	1			Y_RNA	misc_RNA	ensembl
ENSG00000106610	14	OTTHUMG00000156920	1	STAG3L4	transcribed_unprocessed_pseudogene	havana
ENSG00000228019	1	OTTHUMG00000156919	1	RP11-166O4.4	unprocessed_pseudogene	havana
ENSG00000273448	1	OTTHUMG00000186266	1	RP11-166O4.6	lincRNA	havana
ENSG00000235475	1	OTTHUMG00000156924	1	LINC01372	lincRNA	havana
ENSG00000226392	1	OTTHUMG00000156572	1	MTATP6P21	unprocessed_pseudogene	havana
ENSG00000237466	1	OTTHUMG00000156573	1	MTCO3P41	unprocessed_pseudogene	havana
ENSG00000233423	1	OTTHUMG00000156571	1	RP4-736H5.3	lincRNA	havana
ENSG00000223948	1	OTTHUMG00000156570	1	RP11-421N10.1	processed_pseudogene	havana
